City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,la ronge,55.1001,-105.2842,287.29,21,20,4.63,CA,1713923092
365,hashtrud,37.4779,47.0508,280.39,70,0,1.84,IR,1713923105
366,lure,47.75,6.5,271.8,93,0,0.0,FR,1713923106
367,kenai,60.5544,-151.2583,284.2,46,75,6.69,US,1713923110
368,lincheng,19.9078,109.6858,302.66,71,96,2.57,CN,1713923112
369,terenozek,45.05,64.9833,294.84,44,57,2.62,KZ,1713923114
370,promyshlennaya,54.9159,85.6385,267.93,57,100,4.46,RU,1713923115
371,piui,-20.4653,-45.9581,291.93,71,0,0.83,BR,1713923115
372,hotan,37.0997,79.9269,293.84,18,84,4.14,CN,1713923115
373,nadi,-17.8,177.4167,304.15,70,40,5.66,FJ,1713922930
374,ampanihy,-24.7,44.75,292.87,90,75,3.05,MG,1713923123
375,holualoa,19.6228,-155.9522,299.06,79,20,5.14,US,1713923123
376,coari,-4.085,-63.1414,297.31,96,100,0.2,BR,1713923125
377,cruzeiro do sul,-29.5128,-51.9853,295.42,92,97,0.5,BR,1713923125
378,mulayjah,27.271,48.4242,297.0,24,0,5.8,SA,1713923129
379,arno,60.1167,18.6333,275.81,82,100,2.4,SE,1713923130
380,loiza,18.4313,-65.8802,300.14,86,75,2.06,PR,1713923130
381,sant'antioco,39.0664,8.4522,285.64,52,48,9.0,IT,1713923130
382,alice springs,-23.7,133.8833,293.9,52,100,6.69,AU,1713923130
383,mili,6.0815,171.735,301.01,84,99,6.73,MH,1713922865
384,aswan,24.0934,32.907,300.76,21,0,2.06,EG,1713922907
385,gao,16.6362,1.637,304.63,25,9,4.49,ML,1713923131
386,hassi messaoud,31.6804,6.0729,294.07,26,0,4.12,DZ,1713923131
387,itoman,26.1247,127.6694,298.58,90,75,5.14,JP,1713923131
388,yugorsk,61.3133,63.3319,264.2,95,32,2.75,RU,1713923131
389,katsuura,35.1333,140.3,289.16,81,100,6.06,JP,1713923131
390,lisala,2.15,21.5167,295.73,98,100,2.65,CD,1713923131
391,porto barra do ivinheima,-22.9667,-53.6667,296.74,60,6,2.19,BR,1713923131
392,wuchuan,21.4571,110.7659,301.64,79,64,2.7,CN,1713923131
393,zhezqazghan,47.7833,67.7667,284.47,62,40,6.0,KZ,1713923131
394,amursk,50.2261,136.8994,287.58,58,100,1.93,RU,1713923022
395,tsivil'sk,55.8611,47.4664,282.71,82,100,5.03,RU,1713923132
396,cockburn town,21.4612,-71.1419,298.95,74,100,6.79,TC,1713923132
397,arta,39.1606,20.9853,287.95,89,76,2.62,GR,1713923132
398,katsuren-haebaru,26.3369,127.8719,298.58,90,100,3.6,JP,1713922887
399,vilyuchinsk,52.9306,158.4028,287.3,52,2,5.41,RU,1713923132
400,kendari,-3.945,122.4989,303.37,71,91,2.48,ID,1713923132
401,sungho 1-tong,38.9914,125.9778,285.32,69,100,1.95,KP,1713923132
402,oban,56.4127,-5.4706,277.8,77,7,2.94,GB,1713923132
403,usinsk,65.9939,57.5281,258.19,93,6,3.13,RU,1713923132
404,xifeng,42.7372,124.7222,287.78,69,97,5.3,CN,1713923133
405,orkney,-26.9802,26.6727,290.74,40,81,0.61,ZA,1713923133
406,abbeville,50.1,1.8333,280.13,89,71,2.64,FR,1713923133
407,zyryanskoye,56.8306,86.6258,266.15,57,86,4.36,RU,1713923133
408,la huacana,18.9667,-101.8167,301.16,23,63,2.45,MX,1713923133
409,boguchany,58.3814,97.4531,269.18,92,100,3.13,RU,1713923054
410,raja,8.4596,25.678,302.46,28,92,0.76,SS,1713922920
411,vernon,50.2581,-119.2691,293.49,23,100,1.03,CA,1713922998
412,bamboo flat,11.7,92.7167,303.2,79,20,1.03,IN,1713923133
413,forres,57.6113,-3.6108,279.13,70,100,4.63,GB,1713923134
414,ghat,24.9647,10.1728,295.7,25,1,2.65,LY,1713923137
415,klaksvik,62.2266,-6.589,276.66,73,6,6.12,FO,1713923138
416,los frentones,-26.4077,-61.4137,295.47,97,89,3.53,AR,1713923140
417,maumere,-8.6199,122.2111,302.46,72,90,1.18,ID,1713923140
418,beloyarskiy,63.7119,66.6722,261.3,90,40,1.23,RU,1713923141
419,ugoofaaru,5.6667,73.0,302.44,74,29,3.23,MV,1713923142
420,severo-yeniseyskiy,60.3725,93.0408,270.69,91,100,3.58,RU,1713923010
421,zhigalovo,54.8097,105.1578,274.59,58,89,3.18,RU,1713923142
422,zouerate,22.7187,-12.4521,297.7,21,48,3.79,MR,1713922949
423,consolacion del sur,22.5047,-83.5136,295.47,80,21,2.46,CU,1713923126
424,banda aceh,5.5577,95.3222,302.56,72,81,0.96,ID,1713923143
425,ciudad insurgentes,25.2625,-111.7753,291.3,71,8,5.23,MX,1713923143
426,piti village,13.4626,144.6933,300.64,89,75,3.09,GU,1713923143
427,smithers,54.7804,-127.1743,281.33,57,100,2.57,CA,1713923146
428,copala,16.65,-98.9833,300.3,61,96,2.73,MX,1713923146
429,tay ninh,11.3,106.1,306.83,47,30,4.17,VN,1713923146
430,daru,-9.0763,143.2092,301.87,81,93,4.95,PG,1713923146
431,kabansk,52.0486,106.6528,275.89,56,100,1.96,RU,1713923146
432,trenggalek,-8.05,111.7167,301.25,84,71,2.18,ID,1713923146
433,grand baie,-20.0182,57.5802,298.41,94,5,0.89,MU,1713923147
434,markivka,49.5229,39.5705,279.4,88,38,3.36,UA,1713923147
435,idfu,24.9803,32.8747,300.01,19,0,2.68,EG,1713923149
436,port shepstone,-30.7414,30.455,295.1,89,100,4.59,ZA,1713923149
437,grajau,-5.8194,-46.1386,296.29,96,100,1.45,BR,1713923152
438,purepero de echaiz,19.9167,-102.0167,292.62,37,25,2.32,MX,1713923154
439,salinas,36.6777,-121.6555,290.41,67,0,7.2,US,1713923154
440,tavricheskoye,54.5851,73.6395,270.1,53,8,5.5,RU,1713923154
441,sisimiut,66.9395,-53.6735,274.04,92,100,3.3,GL,1713923155
442,tabriz,38.08,46.2919,282.85,66,0,3.09,IR,1713923158
443,talakan,50.3167,130.3667,284.74,79,100,4.19,RU,1713923158
444,whitehorse,60.7161,-135.0538,283.72,56,75,5.14,CA,1713923158
445,dabeiba,7.0017,-76.2672,298.8,98,100,0.45,CO,1713922921
446,williams lake,52.1415,-122.1445,288.91,18,100,4.63,CA,1713923159
447,abilene,32.4487,-99.7331,299.31,54,75,11.32,US,1713922899
448,urangan,-25.3,152.9,298.26,79,28,4.02,AU,1713922922
449,ripoll,42.2006,2.1903,276.13,68,0,0.89,ES,1713922959
450,igarka,67.4667,86.5833,262.6,89,30,3.13,RU,1713923160
451,mesyagutovo,55.5303,58.2528,279.6,73,100,8.45,RU,1713923160
452,kimberley,-28.7323,24.7623,290.38,32,49,1.29,ZA,1713923131
453,malabar,-33.9667,151.25,297.99,54,0,4.63,AU,1713923160
454,labasa,-16.4167,179.3833,302.3,75,51,2.4,FJ,1713923162
455,colonia,50.9333,6.95,279.24,85,100,5.14,DE,1713923054
456,sao paulo de olivenca,-3.3783,-68.8725,296.53,99,96,0.96,BR,1713923165
457,sao raimundo das mangabeiras,-7.0219,-45.4811,297.29,89,97,1.34,BR,1713922910
458,pueblo nuevo,23.3833,-105.3833,285.15,42,81,1.09,MX,1713923166
459,pariaman,-0.619,100.12,303.18,70,97,0.61,ID,1713923166
460,tabas,33.5959,56.9244,292.47,51,100,2.54,IR,1713923167
461,taroa,8.7058,171.2275,301.01,84,100,8.97,MH,1713923167
462,choyr,46.3611,108.3611,279.2,52,36,8.17,MN,1713923168
463,gaspe,48.8334,-64.4819,282.27,43,20,2.57,CA,1713923071
464,sandnessjoen,66.0217,12.6316,275.44,93,100,5.79,NO,1713923170
465,bechar,31.6167,-2.2167,296.33,21,40,3.09,DZ,1713923137
466,bikenibeu village,1.3673,173.1241,305.13,74,20,4.12,KI,1713923171
467,essaouira,31.5125,-9.77,294.87,30,0,6.17,MA,1713923171
468,mount isa,-20.7333,139.5,303.02,48,0,4.63,AU,1713923172
469,mochudi,-24.4167,26.15,293.84,31,0,1.33,BW,1713923173
470,sola,-13.8833,167.55,301.82,76,100,1.56,VU,1713923177
471,elverum,60.8819,11.5623,273.62,78,100,1.36,NO,1713922950
472,mbanza kongo,-6.267,14.2401,294.4,99,100,1.29,AO,1713923182
473,kidal,18.4411,1.4078,303.3,12,3,5.38,ML,1713923182
474,lazaro cardenas,17.9583,-102.2,298.17,70,94,2.17,MX,1713922948
475,ubari,26.5921,12.7805,292.92,40,5,3.26,LY,1713923182
476,north bend,43.4065,-124.2243,288.28,76,100,5.66,US,1713922902
477,yuzhno-kurilsk,44.0306,145.8556,275.58,97,100,4.72,RU,1713923183
478,taulaga,-11.0553,-171.0883,302.81,75,12,3.42,AS,1713923183
479,mahanoro,-19.9,48.8,296.88,88,38,1.35,MG,1713923183
480,morococha,-11.5997,-76.1411,275.93,93,90,2.04,PE,1713923184
481,callao,-12.0667,-77.15,297.44,83,40,5.66,PE,1713923145
482,rakops,-21.0167,24.3333,293.68,23,0,2.78,BW,1713923185
483,freetown,8.484,-13.2299,300.99,74,20,7.2,SL,1713923185
484,henderson,36.0397,-114.9819,304.84,15,0,9.77,US,1713922902
485,urucui,-7.2294,-44.5561,297.33,84,95,1.24,BR,1713923185
486,natchez,31.5604,-91.4032,292.27,55,0,2.57,US,1713923185
487,molepolole,-24.4066,25.4951,292.95,32,0,1.65,BW,1713923185
488,ta`u,-14.2336,-169.5144,301.99,70,11,3.35,AS,1713923185
489,kirakira,-10.4544,161.9205,302.71,77,100,2.75,SB,1713923186
490,fortuna,40.5982,-124.1573,286.44,85,100,4.63,US,1713923187
491,kawalu,-7.3817,108.2082,300.39,78,98,1.32,ID,1713923188
492,glen innes,-29.7333,151.7333,292.0,44,100,3.05,AU,1713923189
493,laguna,38.421,-121.4238,293.45,60,40,5.14,US,1713923112
494,tofol,5.3248,163.0078,299.03,94,100,6.17,FM,1713923189
495,malanville,11.8685,3.3899,305.16,44,100,3.56,BJ,1713923189
496,indapur,18.3,73.25,301.09,58,7,1.64,IN,1713923189
497,krasnogorskiy,54.6025,61.231,277.96,77,100,6.14,RU,1713923189
498,varadero,23.1536,-81.2514,297.57,78,23,7.29,CU,1713923192
499,pisco,-13.7,-76.2167,294.18,83,0,6.17,PE,1713923192
500,waitara,-38.925,174.25,291.2,67,0,5.75,NZ,1713923192
501,shingu,33.7333,135.9833,290.31,94,100,4.6,JP,1713923192
502,tulun,54.5611,100.5792,273.42,51,100,2.92,RU,1713923171
503,kudahuvadhoo,2.6708,72.8944,302.23,78,79,7.13,MV,1713923192
504,nogent-sur-seine,48.4167,3.75,275.74,91,97,2.92,FR,1713923192
505,mabaruma,8.2,-59.7833,299.51,78,100,2.24,GY,1713923192
506,hobyo,5.3505,48.5268,302.14,76,66,3.36,SO,1713922968
507,nyagan,62.1406,65.3936,261.56,95,85,1.72,RU,1713923193
508,sabang,5.8933,95.3214,302.15,74,32,0.74,ID,1713923193
509,taghazout,30.5426,-9.7112,290.58,69,0,3.22,MA,1713923193
510,sinabang,2.4803,96.3801,301.58,79,96,0.96,ID,1713922597
511,nouadhibou,20.931,-17.0347,291.14,88,0,4.63,MR,1713923193
512,san pedro pochutla,15.7333,-96.4667,302.99,62,4,1.5,MX,1713923194
513,kayangel,8.0823,134.7173,301.98,78,93,5.76,PW,1713923194
514,padang,-0.9492,100.3543,303.18,75,100,0.69,ID,1713923194
515,santa ana,33.7456,-117.8678,294.04,66,75,4.63,US,1713922913
516,camocim,-2.9022,-40.8411,298.37,92,41,3.56,BR,1713923194
517,at taraf,25.3628,49.725,297.45,19,5,4.86,SA,1713923194
518,morristown,36.214,-83.2949,290.18,41,0,3.6,US,1713923082
519,coyhaique,-45.5752,-72.0662,278.49,86,0,1.03,CL,1713923194
520,campos belos,-13.0367,-46.7717,298.06,63,100,1.37,BR,1713923068
521,argo,37.6333,22.7333,288.13,83,100,2.17,GR,1713923194
522,monrovia,6.3005,-10.7969,300.02,84,66,2.95,LR,1713923024
523,mathba,22.2855,89.9629,307.02,42,17,3.71,BD,1713923195
524,touros,-5.1989,-35.4608,300.32,81,100,4.13,BR,1713923104
525,umba,66.6871,34.3429,273.41,99,100,3.87,RU,1713923195
526,campo grande,-20.4428,-54.6464,294.9,68,0,1.03,BR,1713923104
527,tabalah,19.95,42.4,295.73,30,9,0.45,SA,1713923195
528,tasqala,51.1167,50.3167,286.01,85,64,5.83,KZ,1713923195
529,banfora,10.6333,-4.7667,303.16,48,99,2.02,BF,1713923052
530,utrik,11.2278,169.8474,300.37,84,94,8.34,MH,1713922982
531,inarajan village,13.2736,144.7484,300.69,90,67,6.86,GU,1713923196
532,scarborough,54.2797,-0.4044,279.07,84,100,1.34,GB,1713923139
533,casablanca,33.5928,-7.6192,289.27,82,69,3.32,MA,1713922946
534,kachug,53.9606,105.8817,276.51,46,53,4.02,RU,1713923196
535,aykhal,66.0,111.5,265.9,89,100,7.48,RU,1713923196
536,lloydminster,53.2835,-110.0016,290.27,16,75,1.03,CA,1713923196
537,karachayevsk,43.774,41.9142,281.9,60,92,2.48,RU,1713923196
538,tazacorte,28.629,-17.9293,291.69,89,0,3.6,ES,1713923196
539,makubetsu,45.3714,141.8211,282.99,76,75,5.66,JP,1713923196
540,ryotsu-minato,38.0833,138.4333,285.26,93,100,2.68,JP,1713923197
541,rikaze,29.25,88.8833,279.71,31,10,1.45,CN,1713923197
542,mont-dore,-22.2833,166.5833,300.14,99,64,4.21,NC,1713923197
543,fale old settlement,-9.3852,-171.2468,302.86,75,14,3.49,TK,1713923197
544,pimentel,-6.8367,-79.9342,295.31,83,0,7.72,PE,1713923197
545,levuka,50.1834,-105.4011,291.0,20,20,2.06,CA,1713923197
546,suntar,62.1444,117.6319,274.25,96,100,3.81,RU,1713923200
547,queenstown,-31.8976,26.8753,285.3,80,63,0.75,ZA,1713922948
548,bria,6.5423,21.9863,297.03,70,100,1.68,CF,1713923201
549,howrah,22.5892,88.3103,305.15,51,20,3.6,IN,1713923201
550,notodden,59.5594,9.2585,276.77,80,40,2.1,NO,1713923201
551,fortaleza,-3.7227,-38.5247,301.22,83,20,1.54,BR,1713922378
552,shiguai,40.7058,110.2856,288.44,20,0,3.03,CN,1713923205
553,lakatoro,-16.0999,167.4164,303.25,72,33,2.84,VU,1713923205
554,north shore,-36.8,174.75,293.62,64,0,3.13,NZ,1713923205
555,xunchang,28.4543,104.715,287.85,92,100,0.67,CN,1713923208
556,udaipur,24.5712,73.6918,293.65,29,0,2.01,IN,1713923208
557,sesheke,-17.4759,24.2968,288.78,37,0,1.56,ZM,1713923208
558,ballston spa,43.0009,-73.849,287.02,43,100,1.34,US,1713923115
559,mar del plata,-38.0023,-57.5575,285.98,64,0,5.81,AR,1713923209
560,stornoway,58.2093,-6.3865,278.17,84,100,1.54,GB,1713923211
561,lubao,14.9167,120.55,306.19,53,2,2.93,PH,1713923212
562,poronaysk,49.2167,143.1167,277.63,84,100,5.26,RU,1713923212
563,rio grande,-32.035,-52.0986,294.79,90,84,5.51,BR,1713923213
564,usogorsk,63.4106,48.6872,273.52,96,100,5.95,RU,1713923213
565,happy valley-goose bay,53.3168,-60.3315,276.32,56,75,4.63,CA,1713923213
566,olyokminsk,60.3736,120.4264,275.21,95,100,3.42,RU,1713923214
567,ciudad lazaro cardenas,17.9583,-102.2,298.17,70,94,2.17,MX,1713923215
568,watsa,3.0372,29.5355,291.26,97,95,0.96,CD,1713923215
569,tondano,1.3038,124.9112,298.2,66,76,1.99,ID,1713923215
570,sarmiento,-45.5882,-69.07,281.17,52,0,3.39,AR,1713923215
571,madan,41.5,24.95,280.83,94,6,1.98,BG,1713923215
572,inhambane,-23.865,35.3833,295.05,87,21,0.8,MZ,1713923216
573,juneau,58.3019,-134.4197,285.15,80,75,4.63,US,1713923020
574,revelstoke,50.9832,-118.2023,292.16,20,75,5.14,CA,1713923160
575,altai,46.3722,96.2583,275.66,53,9,6.96,MN,1713923216
576,ibipeba,-11.6408,-42.0111,294.55,85,12,2.31,BR,1713923218
